Date,Round,Match,Home,Away,CompetitionID,MatchID
2025-11-22,13,Padova 0-2 Venezia,Padova,Venezia,1yx2eq0yvay996e4h7s0mraxg,bq7cr74g23q9dow1515mw1e6s
2025-11-22,13,Virtus Entella 1-1 Palermo,Virtus Entella,Palermo,1yx2eq0yvay996e4h7s0mraxg,bqwj540cmphnnrtqwkzs7mtjo
2025-11-22,13,Carrarese 0-0 Reggiana,Carrarese,Reggiana,1yx2eq0yvay996e4h7s0mraxg,bof0qm6ytd85fcwzw07rt85ck
2025-11-22,13,Avellino 0-3 Empoli,Avellino,Empoli,1yx2eq0yvay996e4h7s0mraxg,bnpt6tfc1zwjqi1knit4q0ro4
2025-11-21,13,Catanzaro 3-3 Pescara,Catanzaro,Pescara,1yx2eq0yvay996e4h7s0mraxg,borizkix2p1o0a1fub2fb4qhg
2025-11-09,12,Pescara 0-2 Monza,Pescara,Monza,1yx2eq0yvay996e4h7s0mraxg,blz5t9rnjfq9933w6c5set3pw
2025-11-09,12,Cesena 3-0 Avellino,Cesena,Avellino,1yx2eq0yvay996e4h7s0mraxg,bk736heci3aq13iorfhr3t6ok
2025-11-08,12,Venezia 3-1 Sampdoria,Venezia,Sampdoria,1yx2eq0yvay996e4h7s0mraxg,bndar3fcazfkajyflhoy9swt0
2025-11-08,12,Juve Stabia 1-0 Palermo,Juve Stabia,Palermo,1yx2eq0yvay996e4h7s0mraxg,bla9hqpmg7zbd41oqwennf11w
2025-11-08,12,Südtirol 1-1 Carrarese,Südtirol,Carrarese,1yx2eq0yvay996e4h7s0mraxg,bn0rm9t1zb5qozx03n690i3h0
2025-11-08,12,Reggiana 0-0 Virtus Entella,Reggiana,Virtus Entella,1yx2eq0yvay996e4h7s0mraxg,bmblag8nc09k1xorjwaia62vo
2025-11-08,12,Mantova 1-0 Padova,Mantova,Padova,1yx2eq0yvay996e4h7s0mraxg,blmnly424fqnycjwsp6xpwphw
2025-11-08,12,Frosinone 2-2 Modena,Frosinone,Modena,1yx2eq0yvay996e4h7s0mraxg,bkxsrpo94adegfemuu6wd5xjo
2025-11-08,12,Empoli 1-0 Catanzaro,Empoli,Catanzaro,1yx2eq0yvay996e4h7s0mraxg,bkl9mers4r95y5lu8cekhg07o
2025-11-07,12,Spezia 1-1 Bari,Spezia,Bari,1yx2eq0yvay996e4h7s0mraxg,bmo6jre2pwjnljmus80ztmmtw
2025-11-02,11,Sampdoria 0-1 Mantova,Sampdoria,Mantova,1yx2eq0yvay996e4h7s0mraxg,bji0u9zgbi8vbi1vqyczxmyok
2025-11-02,11,Monza 1-0 Spezia,Monza,Spezia,1yx2eq0yvay996e4h7s0mraxg,big6je5zfbf2s9k2nx759wmc4
2025-11-02,11,Modena 3-0 Juve Stabia,Modena,Juve Stabia,1yx2eq0yvay996e4h7s0mraxg,bi3moh2y1i1c3wsxhycmacu8k
2025-11-02,11,Catanzaro 2-1 Venezia,Catanzaro,Venezia,1yx2eq0yvay996e4h7s0mraxg,bhqxc539c76c4tg9j5h0lczys
2025-11-02,11,Bari 1-0 Cesena,Bari,Cesena,1yx2eq0yvay996e4h7s0mraxg,bh1it8afcwzlklbuzgv0ecopg
2025-11-01,11,Palermo 5-0 Pescara,Palermo,Pescara,1yx2eq0yvay996e4h7s0mraxg,bj5bee6o4g6afd3aowj2xyhhw
2025-11-01,11,Virtus Entella 1-0 Empoli,Virtus Entella,Empoli,1yx2eq0yvay996e4h7s0mraxg,bjul71b72iq5cgycsoy7lfe38
2025-11-01,11,Padova 1-1 Südtirol,Padova,Südtirol,1yx2eq0yvay996e4h7s0mraxg,bist40uvze8d6suk004wp0f84
2025-11-01,11,Carrarese 0-2 Frosinone,Carrarese,Frosinone,1yx2eq0yvay996e4h7s0mraxg,bhe2qjkpj1zp9wcdmtzc7y238
2025-11-01,11,Avellino 4-3 Reggiana,Avellino,Reggiana,1yx2eq0yvay996e4h7s0mraxg,bgoshn6dufck5ckux96lgszdg
2025-10-29,10,Venezia 3-0 Südtirol,Venezia,Südtirol,1yx2eq0yvay996e4h7s0mraxg,bgc29b7dhmrnrufbuj7fv7p5g
2025-10-29,10,Spezia 1-1 Padova,Spezia,Padova,1yx2eq0yvay996e4h7s0mraxg,bfzgxou8ovb4g1s5ei3xeh1xw
2025-10-29,10,Mantova 1-3 Catanzaro,Mantova,Catanzaro,1yx2eq0yvay996e4h7s0mraxg,beiqs7f57l1sg3cgqm8bedxqs
2025-10-28,10,Reggiana 1-0 Modena,Reggiana,Modena,1yx2eq0yvay996e4h7s0mraxg,bfkttzzapzof28bpual1h9b84
2025-10-28,10,Pescara 1-1 Avellino,Pescara,Avellino,1yx2eq0yvay996e4h7s0mraxg,bf85rqic2241rybps16qqe8t0
2025-10-28,10,Palermo 0-3 Monza,Palermo,Monza,1yx2eq0yvay996e4h7s0mraxg,bevh0a06e33i21q8olcgpksgk
2025-10-28,10,Frosinone 4-0 Virtus Entella,Frosinone,Virtus Entella,1yx2eq0yvay996e4h7s0mraxg,bdtd0fmyzm3q0v0se1e638b9w
2025-10-28,10,Empoli 1-1 Sampdoria,Empoli,Sampdoria,1yx2eq0yvay996e4h7s0mraxg,bdgpatx9csldvyzqjmwfwx2c4
2025-10-28,10,Cesena 2-1 Carrarese,Cesena,Carrarese,1yx2eq0yvay996e4h7s0mraxg,bd3vzsfaru5i57jbuc81e3z10
2025-10-26,9,Bari 1-0 Mantova,Bari,Mantova,1yx2eq0yvay996e4h7s0mraxg,b9vh1qof685gfdccz86vrsvmc
2025-10-26,9,Padova 2-2 Juve Stabia,Padova,Juve Stabia,1yx2eq0yvay996e4h7s0mraxg,bbp6o23avckai1vht68vqkges
2025-10-25,9,Catanzaro 1-0 Palermo,Catanzaro,Palermo,1yx2eq0yvay996e4h7s0mraxg,balbgffoeyjfbts48ocboqivo
2025-10-25,9,Carrarese 3-2 Venezia,Carrarese,Venezia,1yx2eq0yvay996e4h7s0mraxg,ba8mn6hropetcu1270v1bfuac
2025-10-25,9,Virtus Entella 1-1 Pescara,Virtus Entella,Pescara,1yx2eq0yvay996e4h7s0mraxg,bcr42t9983fzt9k6aguu27m6s
2025-10-25,9,Südtirol 0-1 Cesena,Südtirol,Cesena,1yx2eq0yvay996e4h7s0mraxg,bcejznsw96gph8efzhoj4vdhw
2025-10-25,9,Sampdoria 1-1 Frosinone,Sampdoria,Frosinone,1yx2eq0yvay996e4h7s0mraxg,bc1ydmrekk3hlz2wwye28bcwk
2025-10-25,9,Monza 3-1 Reggiana,Monza,Reggiana,1yx2eq0yvay996e4h7s0mraxg,bbcl38ksmt7o6irjt07zt55w4
2025-10-25,9,Avellino 0-4 Spezia,Avellino,Spezia,1yx2eq0yvay996e4h7s0mraxg,b9itlzspfvgvppqwonue28bh0
2025-10-24,9,Modena 2-1 Empoli,Modena,Empoli,1yx2eq0yvay996e4h7s0mraxg,bay2zazwy0nns8i86r02ktq8k
2025-10-19,8,Catanzaro 0-1 Padova,Catanzaro,Padova,1yx2eq0yvay996e4h7s0mraxg,b5n89lchu4kuh5d50im0qx2qc
2025-10-19,8,Empoli 1-1 Venezia,Empoli,Venezia,1yx2eq0yvay996e4h7s0mraxg,b5zo6zdu5kdrcfivp6lmhiiac
2025-10-19,8,Palermo 1-1 Modena,Palermo,Modena,1yx2eq0yvay996e4h7s0mraxg,b7lhxp1enqos6hcqw90txwkr8
2025-10-18,8,Spezia 1-2 Cesena,Spezia,Cesena,1yx2eq0yvay996e4h7s0mraxg,b8r8199nguqi9o7rmysmjsro4
2025-10-18,8,Juve Stabia 2-0 Avellino,Juve Stabia,Avellino,1yx2eq0yvay996e4h7s0mraxg,b6tq3jfkpl6zrajt6ooc27hg4
2025-10-18,8,Reggiana 3-1 Bari,Reggiana,Bari,1yx2eq0yvay996e4h7s0mraxg,b8e9hvbff1fuu4qq4ll0n11qs
2025-10-18,8,Pescara 2-2 Carrarese,Pescara,Carrarese,1yx2eq0yvay996e4h7s0mraxg,b7z7moziowygcfkvpwlfmtiqc
2025-10-18,8,Mantova 1-1 Südtirol,Mantova,Südtirol,1yx2eq0yvay996e4h7s0mraxg,b77r3o5ct6aomjj03rb6zaiac
2025-10-18,8,Frosinone 0-1 Monza,Frosinone,Monza,1yx2eq0yvay996e4h7s0mraxg,b6gfgnizt2zxdup1tx6084dn8
2025-10-17,8,Virtus Entella 3-1 Sampdoria,Virtus Entella,Sampdoria,1yx2eq0yvay996e4h7s0mraxg,b94juxp756r87onx9ftmvudck
2025-10-05,7,Modena 2-0 Virtus Entella,Modena,Virtus Entella,1yx2eq0yvay996e4h7s0mraxg,b2zzra9dxz2sav1vxjjpvr578
2025-10-05,7,Sampdoria 4-1 Pescara,Sampdoria,Pescara,1yx2eq0yvay996e4h7s0mraxg,b3z1i6omw0cgqmhv647gqyqs4
2025-10-05,7,Südtirol 1-2 Empoli,Südtirol,Empoli,1yx2eq0yvay996e4h7s0mraxg,b4xir8r6yvbl0yeg658qdebdg
2025-10-05,7,Carrarese 3-0 Juve Stabia,Carrarese,Juve Stabia,1yx2eq0yvay996e4h7s0mraxg,b23ye7dekuauzqk23zpnrqbys
2025-10-04,7,Cesena 1-2 Reggiana,Cesena,Reggiana,1yx2eq0yvay996e4h7s0mraxg,b2kns96n43153s16zmcj1t3x0
2025-10-04,7,Spezia 1-2 Palermo,Spezia,Palermo,1yx2eq0yvay996e4h7s0mraxg,b4hc6mujp9hbbkshp5ia2115g
2025-10-04,7,Venezia 3-0 Frosinone,Venezia,Frosinone,1yx2eq0yvay996e4h7s0mraxg,b5aovsoq37bvjne049mwn09as
2025-10-04,7,Monza 2-1 Catanzaro,Monza,Catanzaro,1yx2eq0yvay996e4h7s0mraxg,b3gno4898n9lqzmxfg9xdw5qs
2025-10-04,7,Bari 2-1 Padova,Bari,Padova,1yx2eq0yvay996e4h7s0mraxg,b1qtzqp55zk4o97o6skrdqrdg
2025-10-04,7,Avellino 0-0 Mantova,Avellino,Mantova,1yx2eq0yvay996e4h7s0mraxg,b1e35w70w2085xygqijfy2xw4
2025-10-01,6,Sampdoria 0-0 Catanzaro,Sampdoria,Catanzaro,1yx2eq0yvay996e4h7s0mraxg,b0kwn1ub0jjdbk2y7hp5ntwr8
2025-10-01,6,Pescara 1-1 Südtirol,Pescara,Südtirol,1yx2eq0yvay996e4h7s0mraxg,azs4iqj8j3pqkcxg7c5xxamms
2025-10-01,6,Empoli 1-1 Monza,Empoli,Monza,1yx2eq0yvay996e4h7s0mraxg,axzfusfoxqz9ddntsiy0q9jpw
2025-10-01,6,Carrarese 0-0 Modena,Carrarese,Modena,1yx2eq0yvay996e4h7s0mraxg,axmu6eweohtcm6eij9wh83nkk
2025-09-30,6,Virtus Entella 2-2 Bari,Virtus Entella,Bari,1yx2eq0yvay996e4h7s0mraxg,b11ku6uy8qdtii5pkpiiuuwic
2025-09-30,6,Reggiana 1-1 Spezia,Reggiana,Spezia,1yx2eq0yvay996e4h7s0mraxg,b06kr0i3xurlxi91lh2b0r6l0
2025-09-30,6,Palermo 0-0 Venezia,Palermo,Venezia,1yx2eq0yvay996e4h7s0mraxg,azf4zduwgr9zlj875ccl9fbpw
2025-09-30,6,Padova 2-2 Avellino,Padova,Avellino,1yx2eq0yvay996e4h7s0mraxg,az1i2mevzbbtkhonjkkizb7kk
2025-09-30,6,Juve Stabia 2-1 Mantova,Juve Stabia,Mantova,1yx2eq0yvay996e4h7s0mraxg,ayolr7geowm8b5s92qt9ks9as
2025-09-30,6,Frosinone 3-1 Cesena,Frosinone,Cesena,1yx2eq0yvay996e4h7s0mraxg,aybyh8tn0ohgklgyz9xoggw0k
2025-09-28,5,Empoli 2-2 Carrarese,Empoli,Carrarese,1yx2eq0yvay996e4h7s0mraxg,avirp8jomuv6kdj6qi22cy5uc
2025-09-28,5,Modena 2-1 Pescara,Modena,Pescara,1yx2eq0yvay996e4h7s0mraxg,aw95k3wo3bxw3wrqc0movygb8
2025-09-27,5,Bari 1-1 Sampdoria,Bari,Sampdoria,1yx2eq0yvay996e4h7s0mraxg,aui3s8151gf23ceeior6yrw9g
2025-09-27,5,Monza 0-1 Padova,Monza,Padova,1yx2eq0yvay996e4h7s0mraxg,awlhpol32zh9xp4usgg6m75lg
2025-09-27,5,Venezia 2-0 Spezia,Venezia,Spezia,1yx2eq0yvay996e4h7s0mraxg,axaengudxhktmqtuuue44hb10
2025-09-27,5,Südtirol 3-1 Reggiana,Südtirol,Reggiana,1yx2eq0yvay996e4h7s0mraxg,awy110wsrz2snzg4kyi33iql0
2025-09-27,5,Mantova 1-5 Frosinone,Mantova,Frosinone,1yx2eq0yvay996e4h7s0mraxg,avv0uhwe6o5y1uut1rg400nbo
2025-09-27,5,Cesena 1-1 Palermo,Cesena,Palermo,1yx2eq0yvay996e4h7s0mraxg,av6llr7ymar47uoylp5psj310
2025-09-27,5,Avellino 2-0 Virtus Entella,Avellino,Virtus Entella,1yx2eq0yvay996e4h7s0mraxg,au5xeg305aus195cu8wd9kro4
2025-09-26,5,Catanzaro 2-2 Juve Stabia,Catanzaro,Juve Stabia,1yx2eq0yvay996e4h7s0mraxg,auuftmxaacmuplid6ux8mpmvo
2025-09-21,4,Padova 2-1 Virtus Entella,Padova,Virtus Entella,1yx2eq0yvay996e4h7s0mraxg,as3p49nomn0h8c7yb9c7yxkwk
2025-09-21,4,Pescara 4-0 Empoli,Pescara,Empoli,1yx2eq0yvay996e4h7s0mraxg,assgqio6n5twvr8sd9rftwahg
2025-09-21,4,Carrarese 3-4 Avellino,Carrarese,Avellino,1yx2eq0yvay996e4h7s0mraxg,aqoqgfsd5ntetwoostosf6j9w
2025-09-20,4,Mantova 1-3 Modena,Mantova,Modena,1yx2eq0yvay996e4h7s0mraxg,ard3oy4tty6w7eu7w1gavor2s
2025-09-20,4,Monza 1-0 Sampdoria,Monza,Sampdoria,1yx2eq0yvay996e4h7s0mraxg,arrcien29md9lz94futeqqvx0
2025-09-20,4,Venezia 1-2 Cesena,Venezia,Cesena,1yx2eq0yvay996e4h7s0mraxg,attrpg0ouxxcoc4woovb0gk5w
2025-09-20,4,Spezia 1-3 Juve Stabia,Spezia,Juve Stabia,1yx2eq0yvay996e4h7s0mraxg,athbd2spkka9curoemjrhz95g
2025-09-20,4,Reggiana 2-2 Catanzaro,Reggiana,Catanzaro,1yx2eq0yvay996e4h7s0mraxg,at4s4ckg5gmbsope3f6a6pxxw
2025-09-19,4,Palermo 2-0 Bari,Palermo,Bari,1yx2eq0yvay996e4h7s0mraxg,asg3kekkjqnoby8wn71499gr8
2025-09-19,4,Frosinone 2-2 Südtirol,Frosinone,Südtirol,1yx2eq0yvay996e4h7s0mraxg,ar0wsq6huk0s0uc1sn800om50
2025-09-14,3,Empoli 1-1 Spezia,Empoli,Spezia,1yx2eq0yvay996e4h7s0mraxg,anynxbbyb9euixjp0yfw53s44
2025-09-14,3,Südtirol 0-2 Palermo,Südtirol,Palermo,1yx2eq0yvay996e4h7s0mraxg,aq08iv2wda7xudxy68xn47o5w
2025-09-14,3,Virtus Entella 1-0 Mantova,Virtus Entella,Mantova,1yx2eq0yvay996e4h7s0mraxg,aqcdgyvhhqmr9zb2rxutxpq8k
2025-09-13,3,Sampdoria 1-2 Cesena,Sampdoria,Cesena,1yx2eq0yvay996e4h7s0mraxg,apo5bfvpmfdkcm8vszru3sf10
2025-09-13,3,Catanzaro 1-1 Carrarese,Catanzaro,Carrarese,1yx2eq0yvay996e4h7s0mraxg,anmavzuibg31jnm0fibiim3o4
2025-09-13,3,Pescara 2-2 Venezia,Pescara,Venezia,1yx2eq0yvay996e4h7s0mraxg,apbxdnszxxuogc6qkbg1d0ahg
2025-09-13,3,Padova 0-1 Frosinone,Padova,Frosinone,1yx2eq0yvay996e4h7s0mraxg,aozpblw2ifjqimlwgi8b8vvo4
2025-09-13,3,Modena 3-0 Bari,Modena,Bari,1yx2eq0yvay996e4h7s0mraxg,aoniy9qclelwqvc2rv6q7q42c
2025-09-13,3,Juve Stabia 0-0 Reggiana,Juve Stabia,Reggiana,1yx2eq0yvay996e4h7s0mraxg,aob2vk37atah9c16j8sto4phw
2025-09-12,3,Avellino 2-1 Monza,Avellino,Monza,1yx2eq0yvay996e4h7s0mraxg,ana4osyal6h9b6kqtwpn41clw
2025-08-31,2,Modena 1-1 Avellino,Modena,Avellino,1yx2eq0yvay996e4h7s0mraxg,alixlmkwaqedgnonnfzezrw2c
2025-08-31,2,Bari 1-1 Monza,Bari,Monza,1yx2eq0yvay996e4h7s0mraxg,ajtduq7jllegdlt6jeiuandhw
2025-08-31,2,Südtirol 3-1 Sampdoria,Südtirol,Sampdoria,1yx2eq0yvay996e4h7s0mraxg,amxrdlcrj4pfswyrpm1zch72s
2025-08-31,2,Carrarese 0-0 Padova,Carrarese,Padova,1yx2eq0yvay996e4h7s0mraxg,ak5rlw74j6iepdrpzw8px3ims
2025-08-30,2,Spezia 0-0 Catanzaro,Spezia,Catanzaro,1yx2eq0yvay996e4h7s0mraxg,amjppgpetnyr0iisi241kgkyc
2025-08-30,2,Palermo 0-0 Frosinone,Palermo,Frosinone,1yx2eq0yvay996e4h7s0mraxg,alvd1crz1t70i3wjbe6kfrlsk
2025-08-30,2,Cesena 1-1 Virtus Entella,Cesena,Virtus Entella,1yx2eq0yvay996e4h7s0mraxg,aki4ty2iuwvffxfeq28ktkoic
2025-08-30,2,Mantova 2-1 Pescara,Mantova,Pescara,1yx2eq0yvay996e4h7s0mraxg,al6qc7gbcraq1q1ol6xi596hg
2025-08-30,2,Juve Stabia 0-0 Venezia,Juve Stabia,Venezia,1yx2eq0yvay996e4h7s0mraxg,akuesquthbmxlzckvnqmgles4
2025-08-29,2,Reggiana 3-1 Empoli,Reggiana,Empoli,1yx2eq0yvay996e4h7s0mraxg,am7lrshrboc0zo2c8yxjkdafo
2025-08-25,1,Sampdoria 0-2 Modena,Sampdoria,Modena,1yx2eq0yvay996e4h7s0mraxg,ai6ap4ymqbx7lsd9d87at56ok
2025-08-24,1,Frosinone 2-0 Avellino,Frosinone,Avellino,1yx2eq0yvay996e4h7s0mraxg,aghs3v2itgp8ot0t2j6aqjifo
2025-08-24,1,Catanzaro 1-1 Südtirol,Catanzaro,Südtirol,1yx2eq0yvay996e4h7s0mraxg,afjz4kjuev4ywo6bgb3re81zo
2025-08-24,1,Venezia 2-1 Bari,Venezia,Bari,1yx2eq0yvay996e4h7s0mraxg,aj1ruy5cv273sh4m44fdxqcd0
2025-08-24,1,Spezia 0-2 Carrarese,Spezia,Carrarese,1yx2eq0yvay996e4h7s0mraxg,aimp614p5nqv0wzycp47fps7o
2025-08-23,1,Palermo 2-1 Reggiana,Palermo,Reggiana,1yx2eq0yvay996e4h7s0mraxg,ahc8ajmpfe41rnd6ne8nceql0
2025-08-23,1,Monza 1-0 Mantova,Monza,Mantova,1yx2eq0yvay996e4h7s0mraxg,agx1mahk0g5se1v6yy8iesphw
2025-08-23,1,Virtus Entella 1-1 Juve Stabia,Virtus Entella,Juve Stabia,1yx2eq0yvay996e4h7s0mraxg,ajgwcez0uu62h33r61ze80h04
2025-08-23,1,Empoli 3-1 Padova,Empoli,Padova,1yx2eq0yvay996e4h7s0mraxg,ag2nsjid0g2bjha83n202uec4
2025-08-22,1,Pescara 1-3 Cesena,Pescara,Cesena,1yx2eq0yvay996e4h7s0mraxg,ahr8re8py0bw2za0rx20vb3mc
