Date,Round,Match,Home,Away,CompetitionID,MatchID
2025-09-27,8,Saint-Étienne 2-3 Guingamp,Saint-Étienne,Guingamp,f12tw9djrb2bvlzrtg4hhme50,7gtz7jhc1lk6a4l5x46nco1lg
2025-09-27,8,Dunkerque 6-2 Amiens SC,Dunkerque,Amiens SC,f12tw9djrb2bvlzrtg4hhme50,7icg4om1fe0wlge6tj2etrnro
2025-09-27,8,Laval 0-1 Montpellier,Laval,Montpellier,f12tw9djrb2bvlzrtg4hhme50,7gge8an980gpqtmbfp58wjlzo
2025-09-26,8,Clermont 1-1 Le Mans,Clermont,Le Mans,f12tw9djrb2bvlzrtg4hhme50,7j3wgud9e2dv6au6ql1o23z10
2025-09-26,8,Rodez 1-2 Pau,Rodez,Pau,f12tw9djrb2bvlzrtg4hhme50,7iq3w9ksr1ox2b89a105fmbdg
2025-09-26,8,Troyes 3-1 Annecy,Troyes,Annecy,f12tw9djrb2bvlzrtg4hhme50,7hl5ls2p4nzf2bypjx1qbw5ck
2025-09-26,8,Grenoble 0-0 Bastia,Grenoble,Bastia,f12tw9djrb2bvlzrtg4hhme50,7h7nw2kfajfhxknxf5mijufpw
2025-09-26,8,Nancy 0-1 Reims,Nancy,Reims,f12tw9djrb2bvlzrtg4hhme50,7g2rqkioz4dtc8or1ocj6v0gk
2025-09-23,7,Reims 4-1 Clermont,Reims,Clermont,f12tw9djrb2bvlzrtg4hhme50,7fp00ydbtdvq33c4bw0vlf1g4
2025-09-23,7,Montpellier 1-3 Boulogne,Montpellier,Boulogne,f12tw9djrb2bvlzrtg4hhme50,7fbcud5q2a4c7y27zgfa8u238
2025-09-23,7,Amiens SC 0-1 Saint-Étienne,Amiens SC,Saint-Étienne,f12tw9djrb2bvlzrtg4hhme50,7exxi1g7v4pmn1kyvpttyujv8
2025-09-23,7,Le Mans 1-0 Grenoble,Le Mans,Grenoble,f12tw9djrb2bvlzrtg4hhme50,7ekegnll95fzlsiux3avjvqc4
2025-09-23,7,Guingamp 2-1 Dunkerque,Guingamp,Dunkerque,f12tw9djrb2bvlzrtg4hhme50,7e52t2jfhbu2hqq2ytoc1atqs
2025-09-23,7,Pau 1-0 Laval,Pau,Laval,f12tw9djrb2bvlzrtg4hhme50,7drgkkmnb0nso0yiy44p6kp3o
2025-09-23,7,Bastia 2-3 Rodez,Bastia,Rodez,f12tw9djrb2bvlzrtg4hhme50,7ddzgljovle3t8r16t69km784
2025-09-23,7,Annecy 1-2 Nancy,Annecy,Nancy,f12tw9djrb2bvlzrtg4hhme50,7d0elo1lhranxr30pdh6g7swk
2025-09-23,7,Red Star 1-3 Troyes,Red Star,Troyes,f12tw9djrb2bvlzrtg4hhme50,7cmwqee9m13vhp14j920ozjmc
2025-09-20,6,Saint-Étienne 3-2 Reims,Saint-Étienne,Reims,f12tw9djrb2bvlzrtg4hhme50,797mept9jm42sgj5ykacj24gk
2025-09-20,6,Montpellier 2-0 Bastia,Montpellier,Bastia,f12tw9djrb2bvlzrtg4hhme50,7a0b18khcndsexg7tpm8jid5g
2025-09-20,6,Troyes 5-2 Guingamp,Troyes,Guingamp,f12tw9djrb2bvlzrtg4hhme50,79mpiec19cozdof5hbl6qzuac
2025-09-19,6,Rodez 0-1 Clermont,Rodez,Clermont,f12tw9djrb2bvlzrtg4hhme50,7c9aiov3hk4vh94a2m5qzio7o
2025-09-19,6,Boulogne 0-3 Pau,Boulogne,Pau,f12tw9djrb2bvlzrtg4hhme50,7bvskqcghg6a4xskbc7qfiluc
2025-09-19,6,Nancy 0-1 Red Star,Nancy,Red Star,f12tw9djrb2bvlzrtg4hhme50,7bi9mtqr1ovpt7uzhxuzykums
2025-09-19,6,Laval 0-3 Amiens SC,Laval,Amiens SC,f12tw9djrb2bvlzrtg4hhme50,7b4t5hazk3yacybkl76uoy6ms
2025-09-19,6,Grenoble 1-3 Annecy,Grenoble,Annecy,f12tw9djrb2bvlzrtg4hhme50,7ar8kq5oin8vui9eep5f48jro
2025-09-19,6,Dunkerque 2-2 Le Mans,Dunkerque,Le Mans,f12tw9djrb2bvlzrtg4hhme50,7adosawz3ozmgwl705yekcfmc
2025-09-16,1,Boulogne 1-0 Bastia,Boulogne,Bastia,f12tw9djrb2bvlzrtg4hhme50,6t3e5585n7chtz6xfqjht2qz8
2025-09-15,5,Guingamp 1-0 Montpellier,Guingamp,Montpellier,f12tw9djrb2bvlzrtg4hhme50,78u4uaf0zwupnkle8wt1lmmtw
2025-09-13,5,Clermont 1-2 Saint-Étienne,Clermont,Saint-Étienne,f12tw9djrb2bvlzrtg4hhme50,7834erzdpzc6gzvqvdxd58etw
2025-09-13,5,Annecy 1-1 Reims,Annecy,Reims,f12tw9djrb2bvlzrtg4hhme50,78gohrg5ps6juc9z4507ecyz8
2025-09-13,5,Grenoble 1-0 Dunkerque,Grenoble,Dunkerque,f12tw9djrb2bvlzrtg4hhme50,7686rhrczzt2f36501ld2udjo
2025-09-12,5,Amiens SC 0-0 Bastia,Amiens SC,Bastia,f12tw9djrb2bvlzrtg4hhme50,77posh69351j4c5wz3vutexhw
2025-09-12,5,Pau 0-3 Red Star,Pau,Red Star,f12tw9djrb2bvlzrtg4hhme50,77c8wn9lip33svq6fx9vdusr8
2025-09-12,5,Boulogne 1-2 Laval,Boulogne,Laval,f12tw9djrb2bvlzrtg4hhme50,76ywnr45sz3upmgkqnba3qqz8
2025-09-12,5,Le Mans 0-1 Rodez,Le Mans,Rodez,f12tw9djrb2bvlzrtg4hhme50,76lfajlqs0btrcjmg71fcrthw
2025-09-12,5,Troyes 3-0 Nancy,Troyes,Nancy,f12tw9djrb2bvlzrtg4hhme50,75uwhlk6mffq63jgxwmpgd3bo
2025-08-30,4,Saint-Étienne 1-1 Grenoble,Saint-Étienne,Grenoble,f12tw9djrb2bvlzrtg4hhme50,72gvdvztbb3dn79jidzzxzcb8
2025-08-30,4,Bastia 1-3 Guingamp,Bastia,Guingamp,f12tw9djrb2bvlzrtg4hhme50,75hlcol3hyufw090inas0ahas
2025-08-30,4,Reims 1-0 Le Mans,Reims,Le Mans,f12tw9djrb2bvlzrtg4hhme50,72u7ake3i08re12v5fxllmwb8
2025-08-29,4,Rodez 1-0 Boulogne,Rodez,Boulogne,f12tw9djrb2bvlzrtg4hhme50,753pwb22rjezot9ofadq47fh0
2025-08-29,4,Nancy 2-2 Pau,Nancy,Pau,f12tw9djrb2bvlzrtg4hhme50,74q6djlvvc33ns79816ot96hg
2025-08-29,4,Dunkerque 2-0 Troyes,Dunkerque,Troyes,f12tw9djrb2bvlzrtg4hhme50,74b0npppj0hnaogqy2vm0k07o
2025-08-29,4,Red Star 1-0 Annecy,Red Star,Annecy,f12tw9djrb2bvlzrtg4hhme50,73xwc3ggxj75bqfutqyforbbo
2025-08-29,4,Laval 0-0 Clermont,Laval,Clermont,f12tw9djrb2bvlzrtg4hhme50,73kmiivl33jvz2nl5l358jt3o
2025-08-29,4,Montpellier 1-1 Amiens SC,Montpellier,Amiens SC,f12tw9djrb2bvlzrtg4hhme50,737gzr2tl5nhvd2wvlohdgsno
2025-08-25,3,Pau 2-0 Reims,Pau,Reims,f12tw9djrb2bvlzrtg4hhme50,71qf19d9ihucpqi59ilvsn5zo
2025-08-23,3,Boulogne 0-1 Saint-Étienne,Boulogne,Saint-Étienne,f12tw9djrb2bvlzrtg4hhme50,71d2h65uv2r59qphdnsyxghlg
2025-08-23,3,Troyes 1-0 Montpellier,Troyes,Montpellier,f12tw9djrb2bvlzrtg4hhme50,723nvtseo41ccjkxnceoqlb84
2025-08-23,3,Guingamp 0-4 Red Star,Guingamp,Red Star,f12tw9djrb2bvlzrtg4hhme50,70mei2eflbitwr1cvguwp7z10
2025-08-22,3,Dunkerque 1-3 Nancy,Dunkerque,Nancy,f12tw9djrb2bvlzrtg4hhme50,70zrm3dq276hv08a0qf93yo7o
2025-08-22,3,Clermont 2-1 Grenoble,Clermont,Grenoble,f12tw9djrb2bvlzrtg4hhme50,7091mv4ldnrlcs9x2q4g5q61g
2025-08-22,3,Amiens SC 0-1 Annecy,Amiens SC,Annecy,f12tw9djrb2bvlzrtg4hhme50,6zvopg9mph2yta00th4rfvnys
2025-08-22,3,Le Mans 1-0 Bastia,Le Mans,Bastia,f12tw9djrb2bvlzrtg4hhme50,6zguxq5tx5mwkb0ovxy0eubys
2025-08-22,3,Rodez 1-1 Laval,Rodez,Laval,f12tw9djrb2bvlzrtg4hhme50,6z3oxesfe2sezab4ty1pu8w0k
2025-08-18,2,Le Mans 1-2 Montpellier,Le Mans,Montpellier,f12tw9djrb2bvlzrtg4hhme50,6w5h45zew2mzky69t6yl7bndg
2025-08-16,2,Saint-Étienne 4-0 Rodez,Saint-Étienne,Rodez,f12tw9djrb2bvlzrtg4hhme50,6wj23v8y9o60ygqorx095nc44
2025-08-16,2,Annecy 2-2 Dunkerque,Annecy,Dunkerque,f12tw9djrb2bvlzrtg4hhme50,6xmwu267683jynf9hflbiy710
2025-08-16,2,Reims 1-0 Guingamp,Reims,Guingamp,f12tw9djrb2bvlzrtg4hhme50,6vs34tzie5tcrje0ipwlkdc0k
2025-08-15,2,Grenoble 1-1 Laval,Grenoble,Laval,f12tw9djrb2bvlzrtg4hhme50,6yqerrkqnosap81czlpmgw178
2025-08-15,2,Red Star 1-3 Amiens SC,Red Star,Amiens SC,f12tw9djrb2bvlzrtg4hhme50,6yd8w0a95rnvzos1kttmo95w4
2025-08-15,2,Nancy 1-0 Boulogne,Nancy,Boulogne,f12tw9djrb2bvlzrtg4hhme50,6y007hacply6kw7qd0aebwob8
2025-08-15,2,Clermont 0-0 Troyes,Clermont,Troyes,f12tw9djrb2bvlzrtg4hhme50,6x9jq16wpcfw0e8cc60z47huc
2025-08-15,2,Bastia 1-1 Pau,Bastia,Pau,f12tw9djrb2bvlzrtg4hhme50,6wwd59p1255zf9nx2xrwzd3is
2025-08-11,1,Amiens SC 2-2 Reims,Amiens SC,Reims,f12tw9djrb2bvlzrtg4hhme50,6ugedi8p8goe2mw3zf02ymz9w
2025-08-09,1,Laval 3-3 Saint-Étienne,Laval,Saint-Étienne,f12tw9djrb2bvlzrtg4hhme50,6vemabv9mq6cpahxryv89ludw
2025-08-09,1,Montpellier 1-1 Red Star,Montpellier,Red Star,f12tw9djrb2bvlzrtg4hhme50,6uy5qate8bu1av4y0fkb1bdhw
2025-08-09,1,Dunkerque 2-2 Clermont,Dunkerque,Clermont,f12tw9djrb2bvlzrtg4hhme50,6tzzjuh4apxy6ukdv20gqj7dg
2025-08-09,1,Rodez 0-0 Nancy,Rodez,Nancy,f12tw9djrb2bvlzrtg4hhme50,6tjnfksm3c2s3flr5plnv1dlg
2025-08-09,1,Pau 2-0 Annecy,Pau,Annecy,f12tw9djrb2bvlzrtg4hhme50,6smgq75g6fhdh2drxw4sxcems
2025-08-09,1,Troyes 2-1 Grenoble,Troyes,Grenoble,f12tw9djrb2bvlzrtg4hhme50,6s625hzzm0invywuw9gwzqpec
2025-08-09,1,Guingamp 3-3 Le Mans,Guingamp,Le Mans,f12tw9djrb2bvlzrtg4hhme50,6rlyt989yctv1sjsrxkrgdxck
